event_uuid,user_guid,user_site_id,client_type,event_type,status,created_date,updated_date
ee55d982-97e3-4013-a12f-83fa5ce0ad50,b7cd4c31c5444539b2f81dbbde47a7c5,,7,12,1,2019-04-02 17:39:41,
ee93686e-0ba0-4697-be7e-84ab6a95228e,e540b342679a4b1895883c3a0da7960f,,3,0,1,2019-04-02 16:43:51,
f0665719-f3d7-4a48-bbec-b98abad7c713,ba33e94cd1b94176bf7ecb1bd8e5973b,,4,3,1,2019-04-02 19:55:11,
f9445a61-8f96-4279-8812-2f553475d687,5fb6aeb3df88465b8aee7f3f3d9cf5be,,3,11,1,2019-04-02 18:08:09,
ff2d33d3-ac91-485d-ae76-2374bdb1815f,702a76b5e358445aa910b3ac0d6dfe14,,5,1,1,2019-04-02 17:01:26,
2883421c-83e2-48dc-b2a2-8c74edc83353,92af6d484c464822be58e96c40503feb,,9,14,1,2019-04-02 10:21:44,
02d7b9ad-2cb3-4ab0-aabc-a1c59942130a,25532d1c47104e00a54f19956aa0a309,,5,0,1,2019-04-02 11:34:19,
0e3f0900-a73a-4780-9abd-79e48916dbcf,e43c53ac40334c67be92f780ea58404d,,9,4,1,2019-04-02 14:21:36,
1143e291-67d5-4d4e-9380-70996d13a21e,3ccb3fa883f54003a7acd0f26bc1c578,,5,7,1,2019-04-02 13:37:23,
14177c06-3a38-4aa5-a87c-ebb409ac9d7a,a32c442df8b14a6796527f85b8bf042c,,1,2,1,2019-04-02 17:57:34,
187946ec-770c-4879-becd-0fff08311e34,9e150179133e43058cff8791bcb5416c,,6,6,1,2019-04-02 17:02:09,
1ab1a5c2-ec39-468c-bf9f-b939a2d2430b,2a25a7fa28964bafba4c4a612eb860d9,,8,13,1,2019-04-02 23:57:53,
180ab94b-6a9f-4c9a-a390-9b3030e68c83,b283484873ee4de4b45b40b78e368855,,3,5,1,2019-04-02 10:54:54,
29725703-aa8e-4696-a6aa-f3e03ddcfdc6,75bbfd909a144eb48bc053cb9aa6dff2,,5,15,1,2019-04-02 13:33:18,
2ee8e528-f54b-4963-9a36-6647d7f916b2,1cb98fd9d1784cce8140a72993f57b54,,4,5,1,2019-04-02 13:30:20,
33a53a12-2794-4575-b0cc-1d2c73de83ef,cbdfb471aadf4d07ab1a700dda6b2872,,1,7,1,2019-04-02 18:12:53,
33fec997-0c02-448d-9f17-3c3d72b7167f,1ac0d17f44f749468a996501d7ac47df,,0,13,1,2019-04-02 10:26:31,
355deeed-0d1c-4555-abeb-31c69c017826,2a5049966a7140f584cdda6b0e7b74dd,,1,13,1,2019-04-02 20:09:05,
36a9575e-6e58-4d94-9e1d-3bf3258ad6c7,4e67a3b0935f418b923f936dccbf095f,,1,5,1,2019-04-02 16:04:54,
3b86e243-0a6d-41ec-aa1c-5a3493f866f4,55df1cafc3af48eb84557ed4b010f3e6,,7,14,1,2019-04-02 22:57:31,
4130e918-1d8a-4b15-a303-e602cdebda3e,0a40e1587aa147fb9f18cfc2b13e9ac2,,3,12,1,2019-04-02 17:39:34,
4471ea4f-1a07-4891-bed2-9fc3398c4c25,8a8dffe67bef4ffd87be6693ec1d3b40,,6,4,1,2019-04-02 11:22:37,
471db31e-79af-453f-8cb9-07ee2b494176,6de402e8cb25455989259ad5faf419c0,,0,12,1,2019-04-02 10:31:10,
4d998c18-14fd-43ab-9ad6-e2d2e0449f2e,4fc20f757e03421e86d5efe680f2d5c4,,0,12,1,2019-04-02 13:30:00,
53a3ac22-8e01-44ca-a1db-c145f076895e,e205b254fe38451ead2134f4a46493d7,,8,13,1,2019-04-02 13:28:15,
59b5338d-19e5-452e-b4f3-cff49158306f,2ab81eea38534156904c6ce02c84574d,,5,4,1,2019-04-02 18:27:14,
65b1ef81-d38a-47db-8093-aa576b046783,05799640e6934cdba60851f5cc40c66c,,8,6,1,2019-04-02 12:21:59,
66e50f56-d1ad-4e9c-86b5-cd889efb043d,450c29573fba4760bbc975ec87c0115b,,0,5,1,2019-04-02 16:46:54,
67aa51e8-b8ec-4ef6-b086-8d4bb47e878f,0e770d04445b4adb84ee67ed7c4bec9d,,1,9,1,2019-04-02 10:32:49,
6ab114fe-aae7-41a1-9897-b620d4b653f8,1b35164ab90546968bd08d8e607248d1,,9,13,1,2019-04-02 14:45:36,
6c8eead4-9491-4a65-8ef0-143929da54ca,b9f8600e4f5c4e7f8b002b54792484ab,,8,10,1,2019-04-02 16:05:04,
7302b854-1c12-422d-b1b8-f6f4a3060000,1e913a42b1c04d3f95650e53b127ff07,,0,0,1,2019-04-02 18:12:17,
77e31c63-13ce-4570-a63a-aab6c1a4399d,4db847a46b8f4459b0cff526932480d4,,6,13,1,2019-04-02 18:27:14,
7d47e3f3-30ee-4023-8340-572d2806e212,fb46274d169744148cefad12c4eb2aee,,9,14,1,2019-04-02 21:29:02,
83050abe-e1d4-4afc-bbf6-ecdcda9bdcef,e3b08d95a85747ef9683f292b66f43a9,,7,10,1,2019-04-02 16:53:29,
856a7c4c-4bf5-414f-8e83-985eb04692ef,9e379ea3c0334101b55d2bbad7e0073f,,7,3,1,2019-04-02 16:05:00,
869ff07e-4707-4aad-9a35-99f2ccd25898,4c56412e3fcd4367b489104f7d369eb5,,3,11,1,2019-04-02 13:33:17,
94638d4f-b66f-4d27-8d2a-0350d36370fd,ee9d909321d44e7e92c2fef28e00e4f1,,3,15,1,2019-04-02 14:22:56,
9ca06c5e-f77a-4bf5-827b-118aeaec759f,0b1859eed3eb4d299f2d8ac6f3975020,,8,2,1,2019-04-02 17:39:29,
9d35a2be-a4ad-46b0-a04d-e893fccbee4e,7020f8666a4740feaccaf47931be7489,,4,8,1,2019-04-02 15:32:48,
9db38d68-49e9-40fc-9ddb-83151c06febe,5698a08995d545bf8888d7cee5b51040,,4,4,1,2019-04-02 21:25:02,
a9472973-bfe3-402f-97f7-5c3fcbc5d104,b82160bc0fc94ef986cacea2c8f8130b,,8,0,1,2019-04-02 17:01:27,
a8a2c409-9c3f-4c12-91dc-c22cf19e3a77,d322f5297d524f9fae02f36e7026ae1f,,8,1,1,2019-04-02 23:48:33,
ac372b46-6e19-4dbf-bbc7-ba1e97d595cb,eed0c3734c8f45ceadc056b62b15eab6,,5,11,1,2019-04-02 13:37:23,
af7946e5-df7e-4fcd-a173-9a9f68eea9f1,54850ea25b834e7db2805dd8909ab5ee,,3,14,1,2019-04-02 17:45:33,
9ee67f7f-60cf-466a-b23e-d7512b75da49,a90f5fb812c142b9891c037a8c88aa33,,0,3,1,2019-06-19 14:02:17,2019-09-27 14:02:17
640cfa47-eb4d-45b3-a7f6-1600ee9989f1,5e7bba723cb74344b5b7d46e6b235f65,,1,6,1,2019-03-29 11:24:53,2019-07-07 11:24:53
c4ff9227-b966-42b0-a283-0cb64ecf02b9,32ef9404db59476891ee8a18e53d3e54,,1,5,1,2019-03-31 12:12:08,2019-07-09 12:12:08
aee27425-ee9f-4079-a6f2-ebf84e121250,32ef9404db59476891ee8a18e53d3e54,,1,5,1,2019-03-31 12:12:08,2019-07-09 12:12:08
df06a7cb-6d5f-49a7-8cea-75337c84fe1c,d86445fa26054313a5fcd7a00840fcd4,,1,13,1,2019-03-26 17:10:02,2019-07-04 17:10:02
75e43463-13ba-46a7-b13b-c081790e131a,5191421d08bf45f2915ff0cc3e67d528,,0,2,1,2019-03-26 11:34:03,2019-07-04 11:34:03
bbd786d0-100d-465a-9e9c-5ea6561ef5cd,0d2ec4e0b72941c68ee665d93536712f,,1,2,1,2019-03-26 12:58:42,2019-07-04 12:58:42
67d745d7-bc85-4768-8445-fb8a59d17a38,1fcc87d145044565837c51ec9d3d4492,,0,9,1,2019-03-25 18:10:56,2019-07-03 18:10:56
f60faa20-2af2-45d9-866c-27d7f7e15955,712be6e01d07483fb2c4b0cb88a03ffd,,0,15,1,2019-03-22 16:08:02,2019-06-30 16:08:02
d443f17c-f256-4697-b162-9e1db1509910,f690549c1c2e42f59c5c055e14bb165b,,1,5,1,2019-03-27 10:40:22,2019-07-05 10:40:22
d09e1328-5c82-4317-b5d4-57d57fdd8cd5,8d1d57e46fe94e0f9b864aff13140ad4,,0,13,1,2019-03-25 23:54:49,2019-07-03 23:54:49
0cb4e6e9-b06e-4342-a51b-5f78fbf7d644,95fa9e8581d84bcb9a4a71a271e03711,,1,1,1,2019-03-31 20:43:28,2019-07-09 20:43:28
f0303bbe-3f03-4a38-8e82-c9b06ea8c9b7,3f77f12620b1495a9f2c1f364e5dd855,,1,5,1,2019-03-31 18:46:29,2019-07-09 18:46:29
ed3f6e1f-4350-4d28-8bbd-52aa5c5c3909,06b8517383624f4bbf6db6eea396677b,,1,7,1,2019-03-27 00:31:52,2019-07-05 00:31:52
81f61082-2281-4560-8b72-7c31e0f88a92,f3662e10c7ee4a2ba50094b9f38a5d53,,1,5,1,2019-03-26 12:31:37,2019-07-04 12:31:37
ff750821-32f1-45de-8449-a41f0bc171c2,b80a14a73df24fd4bd47f5235ee892b4,,1,11,1,2019-03-31 18:04:58,2019-07-09 18:04:58
2fe9cad1-c1c1-4955-9557-8af6a3ea0cbb,a12efcb471d6405a97d8d0bd9a5633b6,,1,11,1,2019-04-01 22:04:21,2019-07-10 22:04:21
f18d535a-9965-493f-9ba9-54125126a7a7,fa753d337ff64137a5d152424034b36b,,1,6,1,2019-04-01 14:37:35,2019-07-10 14:37:35
436d1027-011d-4afa-9881-4cc61afbabe5,1712f7de32fc4274ae1818c5ed911e75,,1,7,1,2019-04-01 15:02:55,2019-07-10 15:02:55
15890242-87ed-4a0f-9658-d5b63987e7e4,1d68003f2c7d4b6b9387f4b9e1a61534,,1,3,1,2019-04-01 20:13:13,2019-07-10 20:13:13
8ef7fbe5-94f6-4462-9ec5-0d3e56b99976,7ad591e300424c0cb48acb7d12f5f193,,1,9,1,2019-04-01 15:03:50,2019-07-10 15:03:50
513fa1a3-66ef-4265-b780-0d7512f53100,f12bd3c76b5844fda0c2601c564b9ccb,,1,12,1,2019-04-01 20:44:18,2019-07-10 20:44:18
9eca0bba-fd33-4334-9a64-c8624c7f42a2,07b27287203c4eceb4e56d49479ec14a,,1,4,1,2019-04-02 00:01:12,2019-07-11 00:01:12
84c3860c-a285-4aab-9b7a-4c27d70ef804,e3b08d95a85747ef9683f292b66f43a9,,0,10,1,2019-03-22 11:39:26,2019-06-30 11:39:26
6010e3da-5744-4772-8901-1597d82efc6e,443355f464134714a2a5409f4acedf2f,,1,2,1,2019-04-01 17:50:30,2019-07-10 17:50:30
01208b46-0975-4090-8aa9-d75ad9317301,bc9e22b49df042e4afe466e972ece7a3,,1,10,1,2019-04-01 20:26:30,2019-07-10 20:26:30
364aa007-0576-4af3-9d60-449bb758c051,cb9f526aa9fe4f33aaa44cbdaa50d9e7,,1,14,1,2019-04-01 20:44:09,2019-07-10 20:44:09
5910287e-2fa9-4f84-ad4d-75dfe4245e11,3e857db4000c4bab8cde803dedc48ebd,,1,11,1,2019-04-02 00:01:13,2019-07-11 00:01:13
a36bea65-784d-4675-b379-7c44b69bdb3c,2ffdf17b81e14caa9a311f8a285f7277,,1,7,1,2019-04-01 23:20:04,2019-07-10 23:20:04
b7b30777-2a50-4872-a3c1-98b032c12798,11637dc714e74a8897559c668fbb0337,,1,3,1,2019-03-27 10:40:20,2019-05-26 10:40:20
69d64971-8dac-4e85-9a9f-e7563b52c721,5d1d8d34520448789a588cc0f616137a,,1,7,1,2019-04-02 11:34:22,2019-06-01 11:34:22
8bf4122a-1e5e-43fc-8f4f-3e946c521ae6,95fa9e8581d84bcb9a4a71a271e03711,,1,1,1,2019-03-31 20:43:28,2019-07-09 20:43:28
af484ac0-da4f-45e2-baf0-76f1d8062353,ab6ba558e3614690b5b08ecd47a2dcd0,,1,13,1,2019-04-01 11:24:17,2019-07-10 11:24:17
c7d5db4a-d2c9-4109-8cfc-0a7222587e01,32ef9404db59476891ee8a18e53d3e54,,1,5,1,2019-03-31 12:12:08,2019-07-09 12:12:08
d9c63797-0380-4235-a97e-71dc2b73d2f2,003e7fa28a4c4ebf9c20a612fc5b0a3c,,1,3,1,2019-04-02 22:58:27,2019-06-01 22:58:27
f84b0c77-5e2d-4bac-8bd3-cae85b1166c2,1baf476b107f443bba8d48fc1f04d863,,1,6,1,2019-04-02 18:07:28,2019-06-01 18:07:28
4a4801ed-9938-49cd-b2fe-ec7286b05de4,048b9aa6076f4bfb8929807a60401043,,1,4,1,2019-04-02 14:22:42,2019-06-01 14:22:42
a653c0e0-005f-434c-b13c-b4d50eb2009b,f3257b5cee8643d8b810f44a70a46098,,1,9,1,2019-04-02 16:04:54,2019-06-01 16:04:54
420b3b7d-a7da-4944-addb-9a68cfa1c4a8,999673fd7bfa43d0b00a1a7f3e4c8d3c,,1,3,1,2019-04-02 13:33:17,2019-06-01 13:33:17
b44ea2c2-db7d-43cd-8d86-c6010d382212,95fa9e8581d84bcb9a4a71a271e03711,,1,1,1,2019-03-31 20:43:28,2019-07-09 20:43:28
d96db034-821b-47c2-8bf1-2e0808d47a2f,ba260bdeb81c4a849e22e3e9d86e3fbf,,1,11,1,2019-03-31 11:32:53,2019-07-09 11:32:53
d72a48fe-7831-4678-964a-f354dd65e091,65aa38ae45434e77bc1eca497ad7e7ea,,0,14,1,2019-03-25 18:10:56,2019-07-03 18:10:56
961655b0-90b7-4ef6-a8b0-2fe3e9b37ad2,749f4e6c3fb342f39b5f829cc041223a,,1,3,1,2019-04-02 13:34:57,2019-06-01 13:34:57
bf6fd4c7-315c-46a5-a239-582469357d2d,90d2fa44fda140b5a3755afb30e10db9,,1,11,1,2019-04-02 11:22:35,2019-06-01 11:22:35
990203c7-023c-4cbf-9f4b-04d1b06f6bda,0a40e1587aa147fb9f18cfc2b13e9ac2,,1,12,1,2019-04-02 17:39:32,2019-06-01 17:39:32
14177c06-3a38-4aa5-a87c-ebb409ac9d7a,a32c442df8b14a6796527f85b8bf042c,,1,2,1,2019-04-02 17:57:34,2019-06-01 17:57:34
355deeed-0d1c-4555-abeb-31c69c017826,2a5049966a7140f584cdda6b0e7b74dd,,1,13,1,2019-04-02 20:09:05,2019-06-01 20:09:05
67aa51e8-b8ec-4ef6-b086-8d4bb47e878f,0e770d04445b4adb84ee67ed7c4bec9d,,1,9,1,2019-04-02 10:32:49,2019-06-01 10:32:49
57e2a0bc-919c-4809-bfcc-9d0026823140,e0b7eb2eafa4440a85cd684cec2004fc,,1,15,1,2019-03-31 20:43:27,2019-07-09 20:43:27
8dad7862-4e95-4e25-9abd-019dde58e6e3,346fa77b9b004645b9739d337f7866a9,,1,10,1,2019-03-27 16:00:10,2019-07-05 16:00:10
583e6b42-1c45-48c3-b440-499d586b070f,45e7a62212bc4b9fb13bd724d905f1dc,,1,13,1,2019-03-26 19:03:47,2019-07-04 19:03:47
cd3e3d66-c599-4445-912a-b997cd13acef,2fbadcc11b3e45a88250e2bf85b3eecf,,1,12,1,2019-03-26 20:46:52,2019-07-04 20:46:52
abbcbc58-0636-4ad2-bc50-ac119291fe76,e3b08d95a85747ef9683f292b66f43a9,,0,10,1,2019-03-25 17:33:20,2019-07-03 17:33:20
4e395836-4a9a-4716-b1f8-fbe192b2fa22,e852be6c9685424caebb2146afc786d3,,0,13,1,2019-03-22 21:56:14,2019-06-30 21:56:14
c05e6d6c-319a-43c1-b5e9-d2b7f5a848b3,55283e05864c4db8951c2bb182c7460d,,1,0,1,2019-03-27 00:31:14,2019-07-05 00:31:14
47202a5a-711f-4d88-93cd-5e987f32292c,60c8860ccf844e5294a951f5da5ea713,,1,1,1,2019-03-29 11:24:34,2019-07-07 11:24:34
ce31e7db-6fd4-4f56-8d82-1fc7df4b81c9,fc2cd1c70f1d41c8ac5c9b23f179a454,,0,5,1,2019-03-25 15:31:02,2019-07-03 15:31:02
88f27451-2c5b-4633-9dd9-de103c893cc7,fc2cd1c70f1d41c8ac5c9b23f179a454,,0,5,1,2019-03-25 15:30:52,2019-07-03 15:30:52
01832ab5-cbd9-4735-bb95-a8232b52f1d7,e3b08d95a85747ef9683f292b66f43a9,,0,10,1,2019-03-22 11:36:54,2019-06-30 11:36:54
5dfc679c-0f23-468b-9fea-3cae20d4be18,efc8e49490dd4a49b271ff7d52c83652,,0,5,1,2019-03-25 12:46:21,2019-07-03 12:46:21
58c26b78-f914-4148-b780-fbf6c6a2f4eb,148a23e40e1e4a75888b8c5a04c0990e,,3,0,1,2019-06-21 10:04:19,2019-09-29 10:04:19
f2663422-c967-4e1e-84d3-1095e7757705,ba260bdeb81c4a849e22e3e9d86e3fbf,,1,11,1,2019-03-31 11:32:53,2019-07-09 11:32:53
e443ffa0-c7b1-49a9-864d-78428ae78bae,70cd9e14174e452eb1e7efc1e986c67b,,1,7,1,2019-03-31 20:38:53,2019-07-09 20:38:53
c92ca547-0467-4387-bb42-4cb690a5a61e,db6192cbbfbc4ef5b980a5f687fa686e,,0,6,1,2019-03-26 07:59:08,2019-07-04 07:59:08
2aeee0e8-5c05-4eb8-81e6-36e26c48d145,43f9b2af427e436895333f112485b8d3,,1,13,1,2019-03-31 18:06:47,2019-07-09 18:06:47
23965dc0-ca7f-4ca0-b48a-ad72ef6165cc,df1da295cc8d4192b3b3533392224ecc,,1,12,1,2019-04-01 12:32:52,2019-07-10 12:32:52
d3a145d4-67e8-4b3a-921d-86f8f743a9f5,9e5edfea6347433e89d150d3e3679909,,1,0,1,2019-03-28 09:51:11,2019-07-06 09:51:11
49197862-edf7-426f-9982-76d049f0f962,31d1d64cb7c8417083107017611506e9,,1,14,1,2019-03-28 09:20:22,2019-07-06 09:20:22
192e161e-82bd-42f4-95f6-93f6fb45cc5b,e633e4d8782a4ea58f6db2d4b6fb91bc,,0,11,1,2019-03-25 23:54:49,2019-07-03 23:54:49
a6526945-17ca-49d2-90ae-1fd0fc3efa19,d5c73fcdb96f43ac960197d4d1957bfa,,1,15,1,2019-04-01 13:48:44,2019-07-10 13:48:44
d5bb987f-1cdb-4fbe-a503-57ca2872075d,8ec683467d164299a8936aa0bba86d84,,1,8,1,2019-04-01 13:48:43,2019-07-10 13:48:43
47cfaa14-bc32-411a-8311-1028de7cfb98,091342b0298f4fb4885e6d3d1e45bd7c,,1,7,1,2019-04-01 20:16:09,2019-07-10 20:16:09
72332938-1ac0-441f-a7e7-a7041cbe32de,ab7c43b99ba044babb12f2a53fb09c9c,,1,9,1,2019-04-01 19:35:47,2019-07-10 19:35:47
50bbf87f-42eb-49b1-94d4-9473cf87a138,a6c42d0bb6c9476a99feb00b41f9e797,,1,9,1,2019-04-01 23:13:56,2019-07-10 23:13:56
eb03c203-a05d-4d69-9a77-92e498ea8729,0b8a48c1b5594a83ab1589345b5d3019,,1,1,1,2019-04-01 20:43:27,2019-07-10 20:43:27
3e71d11a-2091-4993-a407-808d9f605471,3639c182241c4c3bb77ec71ec7a38a6c,,1,6,1,2019-04-01 23:56:53,2019-07-10 23:56:53
a041a464-2e2a-4ddd-9d34-3d805a253e48,3ee2a476e54a439c84c7be63d681225b,,1,5,1,2019-04-01 15:03:45,2019-07-10 15:03:45
748e0479-8567-443d-b206-af5fdd066406,a4764f7dfee346498904806511c64cd8,,1,13,1,2019-04-01 22:04:22,2019-07-10 22:04:22
6e62ae74-382e-437b-916b-617c1400ca46,443355f464134714a2a5409f4acedf2f,,1,2,1,2019-04-01 17:50:30,2019-07-10 17:50:30
b330e8e2-7414-4783-a179-7430f583d820,619d03d8a34e4998adf83d0d1ff9ac8f,,1,8,1,2019-03-27 00:31:14,2019-05-26 00:31:14
b8846187-01aa-4752-a29f-46a311ffac8d,11637dc714e74a8897559c668fbb0337,,1,3,1,2019-03-27 10:40:21,2019-05-26 10:40:21
c46a9a1c-69a3-4762-8d50-3bc68b08ad1d,1b109b9c24394f869b71c7b735d674a2,,1,10,1,2019-03-31 21:24:59,2019-07-09 21:24:59
d7ba8e7d-b542-4f0e-96b1-8f00b4bbc2b8,fa2d4dbd3b184ec9bae5d477747c4500,,1,0,1,2019-04-02 14:22:48,2019-06-01 14:22:48
12c3c4f0-67d6-4159-b900-896191345053,b9a02929510644eba4855641e2f4f1fd,,1,15,1,2019-04-02 16:45:48,2019-06-01 16:45:48
38dc6c15-de77-46b2-adc3-9de8c118c08b,cf8912439ea04eff9ed8321bc63f3a78,,1,7,1,2019-04-02 16:46:54,2019-06-01 16:46:54
b62bdc10-c0d7-4300-a872-54069e3a5cc5,0d4aa09e33cc4b5191435a891b1231a0,,1,10,1,2019-04-02 22:51:07,2019-06-01 22:51:07
fcb0a186-9369-4a8f-aaab-3716d7cb77c7,36b99a7fa3bd4d0b8fbbc9f15f9b753c,,1,3,1,2019-04-02 22:55:24,2019-06-01 22:55:24
62d02ab2-9fa9-4bef-ad7f-62a608d0e478,c7458ae2a6354546a00b727d51380c80,,1,8,1,2019-04-02 23:48:39,2019-06-01 23:48:39
11fc6001-88fd-4e7d-9d1f-3b23532d1c43,da30f398c908442685e0b0278e6a72d7,,1,13,1,2019-03-31 12:11:21,2019-07-09 12:11:21
a4295842-6802-4b9a-a1df-a0d9df0f49ea,6a9d2537c44b4d43a693fbd3055c4c18,,1,1,1,2019-04-02 23:57:46,2019-06-01 23:57:46
cfc0c63b-768f-4a2c-8e04-4142c6dda0bb,5f7d7b751fe4490cb7571ce15cb415c5,,1,12,1,2019-04-02 18:06:03,2019-06-01 18:06:03
eb69fbfc-82a7-41af-a553-ab6473a4993d,f14b3ea38d114f129bccef63524757c9,,1,12,1,2019-04-02 18:30:05,2019-06-01 18:30:05
25b97067-9b95-4f1c-a3a4-8a5b6213ec6c,6719848aa89d4ea0bced7e70dbdd81a6,,1,10,1,2019-04-02 23:48:38,2019-06-01 23:48:38
47418dcf-4420-4ed5-b562-b60725f1fca4,99c9c86e978b46ea969a18464fde9b77,,1,7,1,2019-04-02 10:26:31,2019-06-01 10:26:31
ff9545e3-e933-4aab-b393-4a15b55b8b08,c3838c81f7c342d493998f635be43740,,1,4,1,2019-04-02 21:28:33,2019-06-01 21:28:33
187c8f82-f1a7-4482-98d6-2c09e2aab740,3d2f73354c984b33b8612f25c07f9966,,1,6,1,2019-04-02 13:28:00,2019-06-01 13:28:00
9d0fcdf2-0c40-4af0-bd12-c373518c3d51,8011822463c64a1f8fd87e9c1660ed96,,1,9,1,2019-04-02 14:22:36,2019-06-01 14:22:36
33c88b4e-f2d5-4e55-8c9d-c8d826f57894,e62de33178f445edaba630d4d1913725,,18,320,1,2019-03-26 23:47:27,2019-03-26 23:47:27
594d037e-cdc3-47ee-a386-763d194771c3,e62de33178f445edaba630d4d1913725,,18,292,1,2019-03-26 23:54:36,2019-03-26 23:54:36
7f990f75-245f-4901-9d21-0da44f6dac92,e62de33178f445edaba630d4d1913725,,18,292,1,2019-03-26 23:57:02,2019-03-26 23:57:02
ff61b189-e058-4647-9f17-b03f741cca79,e62de33178f445edaba630d4d1913725,,18,320,1,2019-03-26 23:58:25,2019-03-26 23:58:25
81d24b3e-bea2-4906-bca3-aa5f7dccd24b,a90f5fb812c142b9891c037a8c88aa33,1016763,18,24,1,2019-06-19 14:19:29,2019-06-19 14:19:29
8aaaf592-e482-487b-8efd-3143f29cf87e,dc1a5bf707b44398a38a4aa276c4265b,,18,54,1,2019-06-19 14:10:00,2019-06-19 14:10:00
f2dd3934-a071-4f2b-bc5e-ee61154e1bba,ac2ddaf1936140bf8684bcbc8a3a5379,,18,21,1,2019-06-20 14:48:08,2019-06-20 14:48:08
c5df404f-6b5d-4716-ae36-3c8ea7234106,6a226b27c5b34566bd7641f69971a770,,18,54,1,2019-06-19 17:17:47,2019-06-19 17:17:47
dbc1bece-f6d7-4d13-8da7-45575f2c021c,6a226b27c5b34566bd7641f69971a770,,18,54,1,2019-06-19 15:14:57,2019-06-19 15:14:57
d69df005-6657-4009-9b6e-3084734389ef,79df105dd4d0424495764c6c1c8d9e48,,18,89,1,2019-06-20 14:52:08,2019-06-20 14:52:08
d4af23ef-3ee3-4d10-a41c-96215d7e2477,a90f5fb812c142b9891c037a8c88aa33,1016767,18,45,1,2019-06-19 23:16:30,2019-06-19 23:16:30
ffe5de7c-773a-4d02-b7e8-90e6feab46f1,421cf6108ba64d40babf0c7f4f834694,,18,21,1,2019-06-19 13:49:31,2019-06-19 13:49:31
d52e3858-78ee-44f6-b8e9-6e08f7936c47,a90f5fb812c142b9891c037a8c88aa33,,18,166,1,2019-06-19 23:42:08,2019-06-19 23:42:08
817cf2e1-b595-4420-864a-a8c7725bac62,371e4efcf1a3459b923e91d958683828,,18,201,1,2019-06-20 14:27:13,2019-06-20 14:27:13
b3c0e813-d7b7-4723-8841-b89553911fdc,79df105dd4d0424495764c6c1c8d9e48,,18,228,1,2019-06-20 14:35:57,2019-06-20 14:35:57
8a5f5954-7dc5-492a-a127-b28f20d41bdf,148a23e40e1e4a75888b8c5a04c0990e,,18,228,1,2019-06-20 15:40:27,2019-06-20 15:40:27
8db766ce-259c-44cc-b30c-ad9161588459,19ddf3226f22434ca24e3ccdb9e129ae,,18,261,1,2019-06-20 17:12:40,2019-06-20 17:12:40
a07768ea-d849-4ce4-88ef-8b872e5a13de,cf3947fd9c234186aced3aa0fb5fd05b,,18,278,1,2019-06-20 21:14:26,2019-06-20 21:14:26
802fa093-c92f-47f1-b808-2b9758698678,54ab0c1c231a47ffb911e5aef5057591,,18,461,1,2019-06-20 14:00:37,2019-06-20 14:00:37
8a845ee2-1366-4f4b-9997-64f77d628768,24ca322ad0214f5793e2c80d9579ba53,,18,461,1,2019-06-20 13:52:41,2019-06-20 13:52:41
a3927686-2ae6-4012-aa8d-c9f6d5ceeaa7,59613c22b061493c85073eed45169d47,,18,451,1,2019-06-21 11:04:41,2019-06-21 11:04:41
80508834-510c-426e-a5f8-147072b9798b,748994f2e61746eb894b74528a05d614,,22,259,1,2019-06-21 11:00:42,2019-06-21 11:00:42
8d7f4a86-9187-4cac-8eb6-82c619c04e95,32196965e5fa4e54be41139db3fcdbc8,,22,259,1,2019-06-20 11:00:36,2019-06-20 11:00:36
90ed0dfb-015f-4372-96d5-9cc330572f50,c43725ae84f542d6bdada273abb98f4a,,18,259,1,2019-06-19 17:17:08,2019-06-19 17:17:08
a57a5bc0-98e5-4984-ba20-a0e61bd9ce52,c464b93f574e45bfb36dc517c1c8ed62,,22,259,1,2019-06-21 11:00:38,2019-06-21 11:00:38
abbf0abb-2780-4b79-9d7c-b8333f26d406,e4c75b355b3d426d87b8c76a94708b84,,22,259,1,2019-06-21 11:00:45,2019-06-21 11:00:45
a8fede69-b505-48c8-909b-a00c82d4cf6a,4a4853c893da4b9d97347f6828c54234,,18,288,1,2019-06-19 17:42:20,2019-06-19 17:42:20
b8eb38bc-3187-4970-a2e9-8b32d9d38a1b,38139175eacd4c1eb4fbef9c6617f9ab,,18,288,1,2019-06-19 16:14:54,2019-06-19 16:14:54
8c426e61-ea0a-4ae6-8d6b-7b024b54d503,605af40b30aa49bbb34e7285e39adbaf,1448043,18,442,1,2019-06-19 16:06:14,2019-06-19 16:06:14
8bead404-1929-4ebd-80d0-ab1a577191c7,a60220fbb8a84fd58beba2d6951dd21f,,18,482,1,2019-06-19 19:03:29,2019-06-19 19:03:29
8df3e5da-4ff2-4fa9-99a4-a361afd05ef0,c6959b2bc47e4ce6b396d111bebea250,,21,481,1,2019-06-20 00:13:01,2019-06-20 00:13:01
96f3816e-a445-47d2-96ef-4363ad1944fd,607ed2481b804e9c828d766d8390fcc8,1444814,18,442,1,2019-06-19 12:34:20,2019-06-19 12:34:20
91523b95-10cf-42c4-92a2-894a7faba2b8,7c0a8c8d9fce4f219c6aa0416d0d3cfc,,21,481,1,2019-06-19 19:59:56,2019-06-19 19:59:56
96bd5139-21db-47c4-be36-d2e416eb759c,2c2dd146431e4a83bf1a722a08e6ab0a,1449507,21,449,1,2019-06-19 17:18:24,2019-06-19 17:18:24
